date,open,high,low,close,volume
29-12-2023,2.28,2.4,2.25,2.28,567944
28-12-2023,2.32,2.399,2.25,2.27,464774
27-12-2023,2.43,2.44,2.3299,2.34,411952
26-12-2023,2.33,2.52,2.31,2.47,286663
22-12-2023,2.34,2.45,2.3,2.32,243406
21-12-2023,2.22,2.4395,2.21,2.37,217151
20-12-2023,2.37,2.38,2.19,2.2,201967
19-12-2023,2.25,2.38,2.21,2.35,215666
18-12-2023,2.39,2.3997,2.19,2.23,331893
15-12-2023,2.15,2.39,2.1,2.39,1177015
14-12-2023,1.95,2.22,1.92,2.16,519929
13-12-2023,1.91,2,1.86,1.95,409860
12-12-2023,2,2,1.88,1.88,194868
11-12-2023,1.94,1.985,1.93,1.95,85279
08-12-2023,1.99,2,1.92,1.96,134822
07-12-2023,2,2.04,1.96,1.96,148182
06-12-2023,2.01,2.12,1.99,2.01,134628
05-12-2023,2.09,2.12,2,2,123009
04-12-2023,1.94,2.16,1.94,2.13,350029
01-12-2023,1.84,1.99,1.84,1.99,260057
30-11-2023,1.95,1.95,1.86,1.88,110781
29-11-2023,1.92,1.9999,1.89,1.91,354335
28-11-2023,1.86,1.89,1.815,1.86,187333
27-11-2023,1.89,1.935,1.845,1.88,140026
24-11-2023,1.82,1.92,1.82,1.91,74180
22-11-2023,1.82,1.88,1.81,1.85,106680
21-11-2023,1.87,1.88,1.81,1.84,104658
20-11-2023,1.82,1.905,1.81,1.88,147795
17-11-2023,1.89,1.89,1.8,1.85,99832
16-11-2023,1.94,1.955,1.82,1.86,334888
15-11-2023,1.84,2.0601,1.83,1.92,553864
14-11-2023,1.76,1.91,1.76,1.81,524804
13-11-2023,1.79,1.84,1.725,1.75,249727
10-11-2023,1.82,1.8432,1.73,1.83,164373
09-11-2023,1.88,1.88,1.77,1.8,212623
08-11-2023,1.86,1.92,1.86,1.87,72757
07-11-2023,1.88,1.9372,1.87,1.89,113552
06-11-2023,1.89,1.92,1.845,1.91,110042
03-11-2023,1.82,2,1.82,1.91,289213
02-11-2023,1.76,1.835,1.7288,1.81,201755
01-11-2023,1.94,1.94,1.5618,1.76,404608
31-10-2023,1.84,1.9,1.8158,1.85,244197
30-10-2023,1.86,1.9,1.825,1.84,234347
27-10-2023,1.85,1.9,1.81,1.86,184928
26-10-2023,1.86,1.89,1.79,1.82,417890
25-10-2023,1.99,1.99,1.87,1.87,429643
24-10-2023,2.16,2.1702,1.96,1.97,368461
23-10-2023,2.17,2.18,2.08,2.13,333950
20-10-2023,2.12,2.22,2.12,2.2,233323
19-10-2023,2.16,2.21,2.135,2.15,189756
