date,open,high,low,close,volume
08-08-2024,402.44,405.86,399.9407,402.69,20203030
07-08-2024,408.635,410.08,397.47,398.43,20650906
06-08-2024,400,405.67,398.5,399.61,24946525
05-08-2024,389.17,401.04,385.58,395.15,40709238
02-08-2024,412.49,415,404.34,408.49,29437900
01-08-2024,420.785,427.46,413.0901,417.11,30296400
31-07-2024,420.495,421.775,412.21,418.35,42891366
30-07-2024,427.72,429.05,417.36,422.92,32687578
29-07-2024,431.58,432.15,424.7042,426.73,15125836
26-07-2024,418.2,428.915,417.27,425.27,23583839
25-07-2024,428.8,429.8,417.51,418.4,29943795
24-07-2024,440.45,441.48,427.585,428.9,26805800
23-07-2024,443.895,448.39,443.1,444.85,13107050
22-07-2024,441.79,444.6,438.9125,442.94,15808755
19-07-2024,433.1,441.14,432,437.11,20940417
18-07-2024,444.34,444.65,434.4,440.37,20794822
17-07-2024,442.59,444.85,439.18,443.52,21754021
16-07-2024,454.22,454.3,446.66,449.52,17175679
15-07-2024,453.3,457.26,451.43,453.96,14429447
12-07-2024,454.325,456.36,450.645,453.55,16324274
11-07-2024,462.98,464.78,451.55,454.7,23111175
10-07-2024,461.22,466.46,458.855,466.25,18196100
09-07-2024,467,467.33,458,459.54,17228507
08-07-2024,466.55,467.7,464.46,466.24,12962321
05-07-2024,459.61,468.35,458.965,467.56,16000290
03-07-2024,458.19,461.02,457.88,460.77,9932830
02-07-2024,453.2,459.59,453.113,459.28,13979779
01-07-2024,448.66,457.37,445.66,456.73,17662818
28-06-2024,453.07,455.38,446.41,446.95,28362271
27-06-2024,452.175,456.17,451.77,452.85,14806324
26-06-2024,449,453.6,448.19,452.16,16507030
25-06-2024,448.25,451.42,446.75,450.95,16747529
24-06-2024,449.8,452.75,446.41,447.67,15913719
21-06-2024,447.38,450.58,446.51,449.78,34486172
20-06-2024,446.3,446.53,441.27,445.7,19877378
18-06-2024,449.705,450.14,444.89,446.34,17112504
17-06-2024,442.585,450.94,440.72,448.37,20790030
14-06-2024,438.275,443.1376,436.721,442.57,13581985
13-06-2024,440.85,443.39,439.37,441.58,15960565
12-06-2024,435.32,443.4,433.25,441.06,22366233
11-06-2024,425.475,432.82,425.25,432.68,14551101
10-06-2024,424.7,428.08,423.89,427.87,14003034
07-06-2024,426.2,426.28,423,423.85,13621650
06-06-2024,424.01,425.31,420.58,424.52,14861251
05-06-2024,417.81,424.08,416.3,424.01,16988038
04-06-2024,412.43,416.44,409.675,416.07,14348917
03-06-2024,415.525,416.43,408.9234,413.52,17484675
31-05-2024,416.75,416.75,404.51,415.13,47995250
30-05-2024,424.3,424.3,414.24,414.67,28424847
29-05-2024,425.69,430.94,425.69,429.17,15517130
28-05-2024,429.63,430.82,426.6,430.32,15718024
24-05-2024,427.19,431.055,424.41,430.16,11855285
23-05-2024,432.97,433.6,425.424,427,17211689
22-05-2024,430.09,432.41,427.13,430.52,18073698
21-05-2024,426.825,432.97,424.85,429.04,21453255
20-05-2024,420.21,426.77,419.99,425.34,16272137
17-05-2024,422.54,422.92,418.025,420.21,15352239
16-05-2024,421.8,425.42,420.35,420.99,17530050
15-05-2024,417.9,423.81,417.27,423.08,22239533
14-05-2024,412.02,417.49,411.55,416.56,15109306
13-05-2024,418.01,418.348,410.82,413.72,15440226
10-05-2024,412.935,415.38,411.8,414.74,13402281
09-05-2024,410.57,412.72,409.1,412.32,14689727
08-05-2024,408.17,412.23,406.7132,410.54,11792308
07-05-2024,414.66,414.67,409.09,409.34,20018228
06-05-2024,408.76,413.93,406.3701,413.54,16996639
03-05-2024,402.28,407.15,401.86,406.66,17446724
02-05-2024,397.66,399.93,394.6515,397.84,17709364
01-05-2024,392.61,401.7199,390.31,394.94,23562481
30-04-2024,401.49,402.16,389.17,389.33,28781374
29-04-2024,405.25,406.32,399.19,402.25,19582091
26-04-2024,412.17,413,405.7601,406.32,29694654
25-04-2024,394.03,399.8899,388.03,399.04,40586450
24-04-2024,409.56,412.47,406.78,409.06,15065330
23-04-2024,404.235,408.2,403.06,407.57,15734501
22-04-2024,400.08,402.85,395.75,400.96,20286875
19-04-2024,404.03,405.48,397.77,399.12,30565789
18-04-2024,410.63,411.89,403.95,404.27,21029917
17-04-2024,417.25,418.88,410.33,411.84,15855485
16-04-2024,414.57,418.4,413.7301,414.58,16765616
15-04-2024,426.6,426.82,413.43,413.64,20273538
12-04-2024,424.05,425.1794,419.77,421.9,19253750
11-04-2024,425.82,429.37,422.36,427.93,17966423
10-04-2024,422.19,424.03,419.7,423.26,16216581
09-04-2024,426.44,427.74,421.62,426.28,12468710
08-04-2024,425.17,427.28,423.3,424.59,14248192
05-04-2024,420.01,426.51,418.32,425.52,16526878
04-04-2024,424.99,428.67,417.57,417.88,19290884
03-04-2024,419.73,423.26,419.085,420.45,16462007
02-04-2024,420.11,422.38,417.84,421.44,17861855
01-04-2024,423.95,427.89,422.22,424.57,15602611
28-03-2024,420.96,421.87,419.12,420.72,21871161
27-03-2024,424.44,424.45,419.01,421.43,16704978
26-03-2024,425.61,425.99,421.35,421.65,16725647
25-03-2024,425.24,427.41,421.61,422.86,18060450
22-03-2024,429.7,429.86,426.07,428.74,17648473
21-03-2024,429.83,430.82,427.16,429.37,21296222
20-03-2024,422,425.96,420.66,425.23,17860085
19-03-2024,417.83,421.6656,415.55,421.41,19837915
18-03-2024,414.25,420.73,413.78,417.32,20105977
15-03-2024,419.29,422.6,412.79,416.42,45079903
14-03-2024,420.24,427.82,417.99,425.22,33955263
13-03-2024,418.1,418.18,411.45,415.1,16990048
12-03-2024,407.62,415.57,406.79,415.28,21563656
11-03-2024,403.76,405.68,401.26,404.52,15998511
08-03-2024,407.96,410.42,404.33,406.22,18002186
07-03-2024,406.12,409.78,402.24,409.14,18718479
06-03-2024,402.97,405.16,398.39,402.09,22344149
05-03-2024,413.96,414.25,400.64,402.65,26919177
04-03-2024,413.44,417.35,412.32,414.92,17595956
01-03-2024,411.27,415.87,410.88,415.5,17823445
29-02-2024,408.64,414.2,405.92,413.64,31947263
28-02-2024,408.175,409.3,405.3201,407.72,13183125
27-02-2024,407.99,408.32,403.85,407.48,14835827
26-02-2024,411.455,412.16,407.36,407.54,16193505
23-02-2024,415.67,415.86,408.97,410.34,16295879
22-02-2024,410.19,412.83,408.57,411.65,27009869
21-02-2024,400.17,402.29,397.22,402.18,18631072
20-02-2024,403.24,404.49,398.01,402.79,24307915
16-02-2024,407.96,408.29,403.44,404.06,22296495
15-02-2024,408.14,409.13,404.29,406.56,21825525
14-02-2024,408.07,409.84,404.57,409.49,20401190
13-02-2024,404.94,410.071,403.39,406.32,27824936
12-02-2024,420.555,420.74,414.75,415.26,21202921
09-02-2024,415.25,420.82,415.09,420.55,22032844
08-02-2024,414.05,415.56,412.53,414.11,21225257
07-02-2024,407.44,414.3,407.4,414.05,22340526
06-02-2024,405.88,407.97,402.91,405.49,18382624
05-02-2024,409.9,411.16,403.99,405.65,25352286
02-02-2024,403.81,412.65,403.56,411.22,28256670
01-02-2024,401.83,408,401.8,403.78,30657726
31-01-2024,406.96,415.32,397.21,397.58,47871097
30-01-2024,412.26,413.05,406.4501,408.59,33477610
29-01-2024,406.06,409.98,404.33,409.72,24510236
26-01-2024,404.37,406.17,402.43,403.93,17803271
25-01-2024,404.32,407.01,402.5294,404.87,21021155
24-01-2024,401.54,405.63,400.45,402.56,23281889
23-01-2024,395.75,399.38,393.93,398.9,20525882
22-01-2024,400.02,400.62,393.59,396.51,27016902
19-01-2024,395.76,398.67,393.5,398.67,29331136
18-01-2024,391.72,393.99,390.12,393.87,23392068
17-01-2024,387.98,390.11,384.81,389.47,22234108
16-01-2024,393.66,394.03,387.6229,390.27,27202268
12-01-2024,385.49,388.68,384.65,388.47,21661153
11-01-2024,386,390.68,380.38,384.63,27850846
10-01-2024,376.37,384.17,376.32,382.77,25514245
09-01-2024,372.01,375.99,371.19,375.79,20829953
08-01-2024,369.3,375.2,369.01,374.69,23133967
05-01-2024,368.97,372.06,366.5,367.75,20074451
04-01-2024,370.665,373.1,367.17,367.94,20901502
03-01-2024,369.01,373.2562,368.51,370.6,23083465
02-01-2024,373.86,375.9,366.771,370.87,25258633
29-12-2023,376,377.16,373.48,376.04,18730838
28-12-2023,375.37,376.458,374.16,375.28,14327013
27-12-2023,373.69,375.06,372.8116,374.07,14872756
26-12-2023,375,376.94,373.5,374.66,12673050
22-12-2023,373.68,375.18,372.71,374.58,17107484
21-12-2023,372.56,374.41,370.04,373.54,17708006
20-12-2023,375,376.03,370.53,370.62,26316650
19-12-2023,371.49,373.26,369.84,373.26,20533284
18-12-2023,369.45,373,368.68,372.65,21802878
15-12-2023,366.85,372.4,366.28,370.73,78502324
14-12-2023,373.31,373.76,364.13,365.93,43277461
13-12-2023,376.02,377.6361,370.77,374.37,30955531
12-12-2023,370.85,374.42,370.46,374.38,24838253
11-12-2023,368.48,371.6,366.1,371.3,27708757
08-12-2023,369.2,374.46,368.23,374.23,20154366
07-12-2023,368.23,371.4527,366.32,370.95,23118864
06-12-2023,373.54,374.18,368.03,368.8,21118348
05-12-2023,366.45,373.075,365.621,372.52,23065035
04-12-2023,369.1,369.52,362.9,369.14,32063305
01-12-2023,376.76,378.16,371.31,374.51,33040472
30-11-2023,378.49,380.09,375.47,378.91,30554415
29-11-2023,383.76,384.3,377.44,378.85,28963399
28-11-2023,378.35,383,378.16,382.7,20453112
27-11-2023,376.78,380.64,376.2,378.61,22179228
24-11-2023,377.33,377.97,375.135,377.43,10176649
22-11-2023,378,379.7899,374.965,377.85,23361184
21-11-2023,375.67,376.2215,371.12,373.07,28423145
20-11-2023,371.22,378.87,371,377.44,52528964
17-11-2023,373.61,374.37,367,369.85,40325371
16-11-2023,370.96,376.35,370.18,376.17,27182315
15-11-2023,371.28,373.13,367.11,369.67,26860095
14-11-2023,371.01,371.95,367.3454,370.27,27683862
13-11-2023,368.22,368.47,365.9,366.68,19986506
10-11-2023,361.49,370.1,361.07,369.67,28065164
09-11-2023,362.3,364.79,360.362,360.69,24847331
08-11-2023,361.68,363.87,360.55,363.2,26767828
07-11-2023,359.4,362.46,357.63,360.53,25833931
06-11-2023,353.45,357.54,353.35,356.53,23828301
03-11-2023,349.63,354.39,347.33,352.8,23637673
02-11-2023,347.24,348.83,344.77,348.32,24348072
01-11-2023,339.79,347.42,339.65,346.07,28158819
31-10-2023,338.85,339,334.69,338.11,20265282
30-10-2023,333.41,339.45,331.83,337.31,22828082
27-10-2023,330.425,336.72,328.4007,329.81,29856522
26-10-2023,340.54,341.63,326.94,327.89,37828543
25-10-2023,345.02,346.2,337.62,340.67,55053828
24-10-2023,331.3,331.84,327.6,330.53,31153571
23-10-2023,325.47,332.725,324.39,329.32,24374748
20-10-2023,331.72,331.92,325.45,326.67,25027715
19-10-2023,332.15,336.88,330.91,331.32,25052071
18-10-2023,332.49,335.59,328.3,330.11,23153602
17-10-2023,329.59,333.46,327.41,332.06,18338523
16-10-2023,331.05,336.14,330.6,332.64,22158048
13-10-2023,332.38,333.83,326.36,327.73,21085695
12-10-2023,330.565,333.6299,328.72,331.16,19313098
11-10-2023,331.21,332.82,329.14,332.42,20063246
10-10-2023,330.96,331.1,327.67,328.39,20557094
09-10-2023,324.75,330.3,323.18,329.82,19891180
06-10-2023,316.55,329.19,316.3,327.26,25673630
05-10-2023,319.09,319.98,314.9,319.36,16965629
04-10-2023,314.03,320.04,314,318.955,20720144
03-10-2023,320.83,321.39,311.215,313.39,21033492
02-10-2023,316.28,321.888,315.18,321.8,20570006
29-09-2023,317.75,319.47,314.98,315.75,24147298
28-09-2023,310.99,315.48,309.45,313.64,19683564
27-09-2023,312.3,314.299,309.69,312.79,19410082
26-09-2023,315.13,315.88,310.02,312.14,26297573
25-09-2023,316.59,317.67,315,317.54,17835964
22-09-2023,321.32,321.45,316.15,317.01,21447887
21-09-2023,319.26,325.3499,315,319.53,35560362
20-09-2023,329.51,329.59,320.51,320.77,21436525
19-09-2023,326.17,329.39,324.51,328.65,16514487
18-09-2023,327.8,330.4,326.36,329.06,16834208
15-09-2023,336.92,337.3975,329.65,330.22,37679792
14-09-2023,339.148,340.86,336.57,338.7,20267048
13-09-2023,331.31,336.85,331.17,336.06,16544412
12-09-2023,335.815,336.79,331.48,331.77,17565482
11-09-2023,337.24,338.42,335.43,337.94,16583324
08-09-2023,330.09,336.16,329.46,334.27,19548165
07-09-2023,331.29,333.08,329.03,329.91,18380995
06-09-2023,333.38,334.46,330.18,332.88,17535773
05-09-2023,329,334.85,328.66,333.55,18553859
01-09-2023,331.31,331.99,326.78,328.66,14942024
31-08-2023,329.2,330.9099,326.78,327.76,26410954
30-08-2023,328.67,329.81,326.445,328.79,15222110
29-08-2023,321.88,328.9835,321.88,328.41,19284590
28-08-2023,325.66,326.15,321.722,323.7,14808482
25-08-2023,321.47,325.36,318.8001,322.98,21684104
24-08-2023,332.85,332.98,319.96,319.97,23281434
23-08-2023,323.82,329.2,323.46,327,21166382
22-08-2023,325.5,326.075,321.46,322.46,16102024
21-08-2023,317.93,322.77,317.04,321.88,24039956
18-08-2023,314.49,318.38,311.5508,316.48,24755012
17-08-2023,320.54,321.87,316.21,316.88,21257161
16-08-2023,320.8,324.42,319.8035,320.4,20698864
15-08-2023,323,325.09,320.9034,321.86,16966285
14-08-2023,321.39,324.06,320.08,324.04,18836139
11-08-2023,320.26,322.41,319.21,321.01,24355491
10-08-2023,326.015,328.26,321.18,322.93,20113725
09-08-2023,326.47,327.11,321.0499,322.23,22373268
08-08-2023,326.96,328.75,323,326.05,22327574
07-08-2023,328.37,331.11,327.52,330.11,17741526
04-08-2023,331.88,335.14,327.24,327.78,23741484
03-08-2023,326,329.88,325.95,326.66,18360352
02-08-2023,333.63,333.63,326.3551,327.5,27761257
01-08-2023,335.19,338.54,333.7,336.34,18381253
31-07-2023,336.92,337.695,333.36,335.92,25446022
28-07-2023,333.67,340.01,333.17,338.37,28484868
27-07-2023,340.48,341.33,329.05,330.72,39635262
26-07-2023,341.44,344.67,333.11,337.77,58383702
25-07-2023,347.11,351.89,345.07,350.98,41637739
24-07-2023,345.85,346.92,342.31,345.11,26719207
21-07-2023,349.15,350.3,339.83,343.77,69405382
20-07-2023,353.57,357.97,345.37,346.87,33778395
19-07-2023,361.75,362.46,352.435,355.08,39732901
18-07-2023,345.83,366.78,342.17,359.49,64872705
17-07-2023,345.678,346.99,342.2,345.73,20363927
