date,open,high,low,close,volume
23-09-2024,116.55,116.99,114.86,116.26,206228490
20-09-2024,117.06,118.6181,115.3901,116,382462428
19-09-2024,117.35,119.66,117.25,117.87,293506438
18-09-2024,115.89,117.7,113.22,113.37,310318937
17-09-2024,118.17,118.8,114.83,115.59,231925876
16-09-2024,116.79,118.18,114.36,116.78,248772308
13-09-2024,119.08,119.955,117.6,119.1,238358328
12-09-2024,116.84,120.79,115.38,119.14,367100496
11-09-2024,109.39,117.19,107.42,116.91,441422370
10-09-2024,107.81,109.4,104.95,108.1,268283736
09-09-2024,104.88,106.55,103.69,106.47,273912015
06-09-2024,108.04,108.15,100.95,102.83,413638098
05-09-2024,104.985,109.65,104.76,107.21,306850696
04-09-2024,105.41,113.27,104.12,106.21,368378810
03-09-2024,116.01,116.21,107.29,108,477155100
30-08-2024,119.53,121.75,117.22,119.37,333751583
29-08-2024,121.355,124.43,116.71,117.59,453023305
28-08-2024,128.12,128.33,122.64,125.61,448101115
27-08-2024,125.05,129.2,123.88,128.3,303134573
26-08-2024,129.57,131.26,124.37,126.46,331964672
23-08-2024,125.86,129.6,125.22,129.37,323230332
22-08-2024,130.02,130.75,123.1,123.74,376189076
21-08-2024,127.315,129.35,126.66,128.5,257883572
20-08-2024,128.4,129.88,125.89,127.25,300087415
19-08-2024,124.28,130,123.42,130,318333577
16-08-2024,121.94,125,121.18,124.58,302589872
15-08-2024,118.76,123.24,117.47,122.86,318086673
14-08-2024,118.53,118.6,114.07,118.08,339246407
13-08-2024,112.44,116.23,111.58,116.14,312646660
12-08-2024,106.32,111.07,106.26,109.02,325559870
09-08-2024,105.64,106.6,103.43,104.75,290844157
08-08-2024,102,105.5,97.52,104.97,391910023
07-08-2024,107.81,108.8,98.69,98.91,411440423
06-08-2024,103.84,107.71,100.55,104.25,409012089
05-08-2024,92.06,103.41,90.69,100.45,552842375
02-08-2024,103.76,108.72,101.37,107.27,482027464
01-08-2024,117.53,120.16,106.8104,109.21,523462326
31-07-2024,112.9,118.34,110.88,117.02,473174182
30-07-2024,111.52,111.99,102.54,103.73,486833274
29-07-2024,113.69,116.28,111.3,111.59,248152068
26-07-2024,116.19,116.2,111.58,113.06,293399073
25-07-2024,113.04,116.63,106.3,112.28,460067019
24-07-2024,119.17,119.95,113.44,114.25,327776884
23-07-2024,122.78,124.69,122.1,122.59,173910983
22-07-2024,120.35,124.07,119.86,123.54,258068943
19-07-2024,120.35,121.6,117.37,117.93,217223800
18-07-2024,121.85,122.4,116.56,121.09,320979530
17-07-2024,121.35,121.85,116.72,117.99,390086189
16-07-2024,128.44,129.04,124.58,126.36,214769515
15-07-2024,130.56,131.39,127.18,128.44,208326164
12-07-2024,128.26,131.92,127.22,129.24,252680535
11-07-2024,135.75,136.15,127.05,127.4,374782738
10-07-2024,134.03,135.1,132.42,134.91,248978569
09-07-2024,130.35,133.82,128.65,131.38,287020820
08-07-2024,127.49,130.77,127.04,128.2,237677322
05-07-2024,127.38,128.85,125.68,125.83,214176689
03-07-2024,121.66,128.28,121.36,128.28,215748955
02-07-2024,121.13,123.41,121.03,122.67,218373969
01-07-2024,123.47,124.84,118.83,124.3,284885534
28-06-2024,124.58,127.71,122.75,123.54,315516740
27-06-2024,124.1,126.41,122.92,123.99,252571693
26-06-2024,126.13,128.12,122.6,126.4,362975918
25-06-2024,121.2,126.5,119.32,126.09,425787456
24-06-2024,123.24,124.46,118.04,118.11,476060866
21-06-2024,127.12,130.63,124.3,126.57,655484664
20-06-2024,139.8,140.76,129.52,130.78,517768425
18-06-2024,131.14,136.33,130.69,135.58,294335054
17-06-2024,132.99,133.73,129.58,130.98,288504444
14-06-2024,129.96,132.84,128.32,131.88,309320376
13-06-2024,129.39,129.8,127.16,129.61,260704537
12-06-2024,123.06,126.88,122.57,125.2,299595001
11-06-2024,121.77,122.87,118.74,120.91,222551158
10-06-2024,120.37,123.1,117.01,121.79,308134791
07-06-2024,1197.7,1216.9171,1180.22,1208.88,41238580
06-06-2024,1240.48,1255.87,1183.2,1209.98,66469619
05-06-2024,1183.71,1224.495,1174.68,1224.4,52840178
04-06-2024,1157.16,1166,1140.45,1164.37,40332401
03-06-2024,1136.21,1150,1120.03,1150,43839176
31-05-2024,1125.2,1127.17,1069.4,1096.33,61326250
30-05-2024,1146.5,1158.1915,1096.63,1105,48735033
29-05-2024,1130.5,1154.92,1109.01,1148.25,55744193
28-05-2024,1102.44,1149.39,1098.83,1139.01,65272789
24-05-2024,1044.49,1064.75,1030,1064.69,42949367
23-05-2024,1020.28,1063.2,1015.2,1037.99,83506528
22-05-2024,954.59,960.2,932.49,949.5,54864799
21-05-2024,935.99,954,931.8,953.86,32894646
20-05-2024,937.5,952,934.4,947.8,31876446
17-05-2024,943.69,947.4,918.06,924.79,35969103
16-05-2024,949.1,958.1899,941.03,943.59,32395182
15-05-2024,924.72,948.62,915.99,946.3,41773545
14-05-2024,895.99,916.51,889.34,913.56,29650708
13-05-2024,904.78,909.98,885.29,903.99,28968017
10-05-2024,903.045,914.01,892.27,898.78,33532541
09-05-2024,905.29,910.72,882.31,887.47,37801268
08-05-2024,894.825,911.94,894.2,904.12,32572102
07-05-2024,910.98,917.8099,890.11,905.54,43734161
06-05-2024,893.9,922.2,890.55,921.4,37620255
03-05-2024,877.89,892.81,870.4,887.89,39834072
02-05-2024,844.49,862.37,832,858.17,37789754
01-05-2024,850.77,860,812.5456,830.41,55986317
30-04-2024,872.4,888.19,863,864.02,36370870
29-04-2024,875.95,879.92,852.66,877.57,38897076
26-04-2024,838.18,883.3093,833.87,877.35,55101078
25-04-2024,788.6801,833.2299,782.23,826.32,42464073
24-04-2024,839.5,840.82,791.83,796.77,51220753
23-04-2024,807.69,827.69,802.64,824.23,43855937
22-04-2024,781.04,800.73,764,795.18,59634051
19-04-2024,831.5,843.24,756.06,762,87519800
18-04-2024,849.7,861.8999,824.02,846.71,44726034
17-04-2024,883.4,887.75,839.5,840.35,49539951
16-04-2024,864.325,881.18,860.639,874.15,37045302
15-04-2024,890.98,906.13,859.2901,860.01,44307695
12-04-2024,896.99,901.7499,875.3,881.86,42680479
11-04-2024,874.2,907.3899,869.26,906.16,43163727
10-04-2024,839.26,874,837.09,870.39,43192853
09-04-2024,874.42,876.35,830.22,853.54,49977974
08-04-2024,887,888.3,867.32,871.33,27907532
05-04-2024,868.66,884.81,859.26,880.08,39772878
04-04-2024,904.06,906.3399,858.8,859.05,42886990
03-04-2024,884.84,903.74,884,889.64,36759126
02-04-2024,884.48,900.94,876.2,894.52,43137935
01-04-2024,902.99,922.25,892.04,903.63,44811733
28-03-2024,900,913,891.93,903.56,43521227
27-03-2024,931.12,932.4,891.23,902.5,58606723
26-03-2024,958.51,963.75,925.02,925.61,51364758
25-03-2024,939.41,967.6599,935.1,950.02,55213608
22-03-2024,911.41,947.7799,908.3401,942.89,58671936
21-03-2024,923,926.48,904.05,914.35,48037231
20-03-2024,897.97,904.1,882.23,903.72,47906279
19-03-2024,867,905.44,850.1,893.98,67217127
18-03-2024,903.88,924.05,870.85,884.55,66897593
15-03-2024,869.3,895.46,862.57,878.365,64208616
14-03-2024,895.77,906.46,866,879.44,59711081
13-03-2024,910.55,915.04,884.35,908.88,62726626
12-03-2024,880.49,919.6,861.501,919.13,65437480
11-03-2024,864.29,887.97,841.66,857.74,66611510
08-03-2024,951.379,974,865.06,875.28,114226906
07-03-2024,901.58,927.67,896.0201,926.69,60811916
06-03-2024,880.22,897.24,870.3001,887,58252030
05-03-2024,852.7,860.97,834.1701,859.64,52063930
04-03-2024,841.3,876.95,837.19,852.37,61561645
01-03-2024,800,823,794.3503,822.79,47913510
29-02-2024,790.94,799.9,783.5,791.12,50728898
28-02-2024,776.2,789.33,771.25,776.63,39311040
27-02-2024,793.81,794.8,771.62,787.01,39170524
26-02-2024,797,806.4599,785.05,790.92,50397273
23-02-2024,807.9,823.94,775.7,788.17,82938837
22-02-2024,750.25,785.75,742.2,785.38,86509974
21-02-2024,680.06,688.88,662.48,674.72,69029813
20-02-2024,719.47,719.56,677.34,694.52,70483310
16-02-2024,741,744.02,725.01,726.13,49532662
15-02-2024,738.69,739.75,724,726.58,42012181
14-02-2024,732.02,742.36,719.38,739,50491742
13-02-2024,704,734.5,696.2,721.28,60258015
12-02-2024,726,746.11,712.5,722.48,61371018
09-02-2024,705.33,721.85,702.12,721.33,43663689
08-02-2024,700.74,707.94,694.55,696.41,41442211
07-02-2024,683.19,702.2,676,700.99,49557455
06-02-2024,696.3,697.5399,663,682.23,68311136
05-02-2024,682.25,694.97,672.05,693.32,68007801
02-02-2024,639.74,666,636.9,661.6,47657765
01-02-2024,621,631.91,616.5,630.27,36914579
31-01-2024,614.4,622.6902,607,615.27,45379487
30-01-2024,629,634.93,622.6,627.74,41073530
29-01-2024,612.32,624.89,609.07,624.65,34873298
26-01-2024,609.6,617.83,605.73,610.31,39030859
25-01-2024,623.5,627.19,608.5,616.17,48277684
24-01-2024,603.04,628.49,599.38,613.62,55706870
23-01-2024,595.7,599.1,585.85,598.73,29465445
22-01-2024,600.49,603.31,590.7,596.54,45295463
19-01-2024,579.89,595,572.25,594.91,54350148
18-01-2024,572.6,576,561.07,571.07,49165036
17-01-2024,563.47,564.7068,547.4,560.53,47439444
16-01-2024,550.18,568.3499,549,563.82,44957973
12-01-2024,546.2,549.7,543.3008,547.1,35299360
11-01-2024,549.99,553.46,535.6,548.22,59675877
10-01-2024,536.16,546,534.89,543.5,53379576
09-01-2024,524.01,543.25,516.9,531.4,77310006
08-01-2024,495.12,522.75,494.79,522.53,64250990
05-01-2024,484.62,495.47,483.0601,490.97,41080455
04-01-2024,477.67,485,475.08,479.98,30653489
03-01-2024,474.85,481.841,473.2,475.69,32089617
02-01-2024,492.44,492.95,475.95,481.68,41125422
29-12-2023,498.13,499.97,487.51,495.22,38929330
28-12-2023,496.43,498.8399,494.12,495.22,24658748
27-12-2023,495.11,496.8,490.85,494.17,23215431
26-12-2023,489.68,496,489.6,492.79,24419952
22-12-2023,491.95,493.83,484.67,488.3,25250676
21-12-2023,488.11,490.95,484.19,489.9,30042535
20-12-2023,496.55,499.99,480.98,481.11,39789439
19-12-2023,494.24,497,488.95,496.04,46313248
18-12-2023,494,504.3299,491.5,500.77,41258717
15-12-2023,481.94,494.04,481.2,488.9,47994758
14-12-2023,483.9,486.7,474.22,483.5,39123174
13-12-2023,476.29,485.94,476.08,480.88,44779186
12-12-2023,460.46,476.66,460.46,476.57,37238686
11-12-2023,474.91,475.31,458.3,466.27,50972809
08-12-2023,465.95,477.4085,465.5,475.06,35922370
07-12-2023,457,466.29,456.04,465.96,35082255
06-12-2023,472.145,473.87,454.12,455.03,36778599
05-12-2023,454.66,466,452.71,465.66,37171762
04-12-2023,460.77,460.77,450.1,455.1,43754344
01-12-2023,465.25,472,461.87,467.65,36931701
30-11-2023,480.24,481.1,464.22,467.7,52624663
29-11-2023,483.79,487.62,478.6,481.4,38200465
28-11-2023,482.36,483.229,474.73,478.21,40149085
27-11-2023,478,485.3,476.52,482.42,39566190
24-11-2023,484.7001,489.21,477.45,477.76,29464464
22-11-2023,498.52,503.3494,476.9,487.16,90064233
21-11-2023,501.26,505.17,492.22,499.44,56574687
20-11-2023,493.12,505.48,491.8101,504.09,41614260
17-11-2023,495.24,497.17,490.07,492.98,32589691
16-11-2023,486.79,495.2469,483.3,494.8,33975624
15-11-2023,499.35,499.6,482,488.88,47549735
14-11-2023,496.8,498.34,490.4001,496.56,41695387
13-11-2023,483.2,491.16,480.9901,486.2,38413570
10-11-2023,475,484.72,472.8301,483.35,42244156
09-11-2023,474.67,482.3,467.5,469.5,54049597
08-11-2023,461,468.67,459.68,465.74,34671894
07-11-2023,457.19,462.18,451.575,459.55,34316547
06-11-2023,452.845,459.35,448.99,457.51,40073335
03-11-2023,440.2,453.0899,437.23,450.05,42460959
02-11-2023,433.28,438.84,428.94,435.06,40917187
01-11-2023,408.84,423.81,408.69,423.25,43759290
31-10-2023,404.5,408.79,392.3001,407.8,51796870
30-10-2023,410.87,417.66,404.81,411.61,38802814
27-10-2023,411.3,412.06,400.15,405,41678441
26-10-2023,418.53,422.5555,398.8019,403.26,54100132
25-10-2023,433.98,436.5,415.55,417.79,39837922
24-10-2023,430.77,436.97,426.91,436.63,40146337
23-10-2023,412.29,432.4799,409.45,429.75,47853049
20-10-2023,418.9,424.7,410.78,413.87,47726605
19-10-2023,428.11,432.97,418.82,421.01,50123308
18-10-2023,425.91,432.19,418.25,421.96,62729434
17-10-2023,440,447.54,424.8,439.38,81233267
16-10-2023,450.63,462.25,449.12,460.95,37509924
13-10-2023,469.6,471.16,452.8,454.61,47542599
12-10-2023,467.77,476.09,463.3,469.45,48132500
11-10-2023,461.96,468.59,460.5,468.06,37813689
10-10-2023,453.1,462.59,450.88,457.98,36858208
09-10-2023,448.42,456.05,443.68,452.73,40967472
06-10-2023,441.93,457.89,440.26,457.62,43443602
05-10-2023,440.5,449,438.88,446.88,39348309
04-10-2023,437.42,441.43,432.9201,440.41,36182086
03-10-2023,448.08,451.3,432.46,435.17,47084954
02-10-2023,440.3,451.75,438.61,447.82,43329821
29-09-2023,438.27,441.44,433.0694,434.99,39782993
28-09-2023,424.6,434.4631,421.15,430.89,42466279
27-09-2023,423.3,428.72,416.2901,424.68,44493520
26-09-2023,420.01,428.2,416.55,419.11,40228209
25-09-2023,415.91,425.36,411.77,422.22,41909096
22-09-2023,415.72,421.15,412.31,416.1,47923631
21-09-2023,415.83,421,409.8,410.17,45073596
20-09-2023,436,439.03,422.23,422.39,36710769
19-09-2023,438.33,439.66,430.02,435.2,37306424
18-09-2023,427.48,442.42,420,439.66,50027079
15-09-2023,453.41,455.99,438.08,439,50683051
14-09-2023,459.5,459.8699,451.31,455.81,37009720
13-09-2023,446,459.3,445.03,454.85,39835535
12-09-2023,447.38,456.73,445.31,448.7,34925634
11-09-2023,461.48,461.63,443.12,451.78,47396555
08-09-2023,459.42,466.06,452.71,455.72,47389994
07-09-2023,455.25,463.44,451.52,462.41,43332989
06-09-2023,484.41,485.49,465.8,470.61,46866957
05-09-2023,482.23,488.5081,478.6,485.48,38265258
01-09-2023,497.62,498,481.416,485.09,46383030
31-08-2023,493.8,497.44,489.58,493.55,52856977
30-08-2023,490.44,499.27,484.25,492.64,73520598
29-08-2023,466.66,490.81,463.9101,487.84,70139699
28-08-2023,464.82,469.8,448.88,468.35,68519223
25-08-2023,470.12,478.05,450.24,460.18,92534052
24-08-2023,502.16,502.66,471.59,471.63,115604409
23-08-2023,458.66,472,452.08,471.16,77904608
22-08-2023,481.35,481.87,453.331,456.68,75720691
21-08-2023,444.94,470.65,442.22,469.67,69257337
18-08-2023,426.35,435.7799,416.6,432.99,58376787
17-08-2023,439.7,440.62,430.01,433.435,45239482
16-08-2023,445.2,446.75,434.06,434.86,52745068
15-08-2023,445.6,452.68,437.1,439.4,67651151
14-08-2023,404.86,438,403.11,437.53,69028583
11-08-2023,417.51,420.18,406.39,408.55,53308526
10-08-2023,421.6,435.74,418.35,423.88,49270530
09-08-2023,442.74,443.12,421.34,425.54,58644907
08-08-2023,448.53,452.42,440.5601,446.64,35384343
07-08-2023,451.11,455.4,445.6345,454.165,32215354
04-08-2023,449.85,456.42,443.93,446.8,36266618
03-08-2023,438,451.18,438,445.15,32507660
02-08-2023,458.31,458.4,433.87,442.69,53014157
01-08-2023,464.595,469,460.27,465.07,23927597
31-07-2023,467.54,471.3,465.0601,467.29,25105528
28-07-2023,466.68,470.27,463.81,467.5,33119424
27-07-2023,465.19,473.95,457.5,459,45597552
26-07-2023,460.21,460.53,446.3,454.52,36423726
25-07-2023,449.41,461.825,449.23,456.79,34808091
24-07-2023,447.31,451.09,440.4,446.12,38309974
21-07-2023,457.88,458.66,441,443.09,96376863
20-07-2023,465.07,470.87,450.62,455.2,53786451
19-07-2023,474.64,478.18,467.42,470.77,42750179
18-07-2023,467.01,478.9599,457.34,474.94,57019042
17-07-2023,462.89,464.96,452.6241,464.61,51048822
14-07-2023,465.8281,480.88,450.6,454.69,77207533
13-07-2023,445.18,461.55,444.92,459.77,47820369
12-07-2023,430.33,439.35,427.7728,439.02,48127702
11-07-2023,424.81,427.58,420.67,424.05,29824406
10-07-2023,426.57,428.11,416.49,421.8,35390811
07-07-2023,423.22,432.14,421.8,425.03,35588147
06-07-2023,418.44,421.79,413.46,421.03,30413879
05-07-2023,421.35,431.77,420.85,423.17,32361756
03-07-2023,425.17,428.98,422.02,424.13,19820919
30-06-2023,416.8,425.5,415.01,423.02,50114775
29-06-2023,415.58,416,406,408.22,38051430
28-06-2023,406.6,418.45,405.18,411.17,58263927
27-06-2023,407.99,419.4,404.48,418.76,46217470
26-06-2023,424.61,427.64,401,406.32,59432192
23-06-2023,424.64,428.09,420.15,422.09,35813984
22-06-2023,422.53,434.255,422.34,430.25,41773743
21-06-2023,435.01,436.15,420.8,430.45,55160291
20-06-2023,429.98,439.9,426.74,438.08,45115311
16-06-2023,434.5,437.21,426.605,426.92,65570941
15-06-2023,426.02,432.89,421.47,426.53,56862204
14-06-2023,408.24,430,405.52,429.97,74046502
13-06-2023,401.86,411.01,397.4,410.22,61320816
12-06-2023,392,395.2999,386.18,394.82,38967335
09-06-2023,390.37,397.11,385.67,387.7,42771747
08-06-2023,377.24,388.64,375.05,385.1,41777240
07-06-2023,389.15,394.99,373.56,374.75,51199789
06-06-2023,388.3,391.6,381.48,386.54,38872914
05-06-2023,389.09,395.6503,387.07,391.71,39609381
02-06-2023,400.97,405,390.5801,393.27,48273121
01-06-2023,384.89,400.5,383.4,397.7,63587295
31-05-2023,394.88,402.95,378.22,378.34,99882681
30-05-2023,405.95,419.38,399.49,401.11,92340110
26-05-2023,378.9,391.7,375.5,389.46,71439676
25-05-2023,385.23,394.8,366.35,379.8,154391067
24-05-2023,302.1,306.07,298.06,305.38,72141851
23-05-2023,310,312.88,306.31,306.88,35625326
22-05-2023,309.01,315.2,306.8,311.76,37199967
19-05-2023,315.36,315.8,309.16,312.64,47390765
18-05-2023,304.1,318.28,303.2,316.78,74872501
17-05-2023,295.84,301.99,294.3001,301.78,43253541
16-05-2023,288.41,298.7,288.32,292.13,44940494
15-05-2023,285.085,289.69,281.52,289.53,29392587
12-05-2023,285.29,287.8,280.46,283.4,27422225
11-05-2023,288.96,289.5,282.46,285.78,32214903
10-05-2023,290.05,291.13,284.6128,288.85,36934998
09-05-2023,288.99,289.73,284.5,285.71,31486946
08-05-2023,285.22,292.2,283.5,291.51,34497890
05-05-2023,278.255,287.55,277.31,286.8,36149408
04-05-2023,276.51,278.59,272.4,275.62,32185041
03-05-2023,278.4,283.67,274.72,278.02,38338740
02-05-2023,286.8,288.3599,280.83,282.1,40272957
01-05-2023,278.4,290.5844,277.8,289.1,57032853
28-04-2023,272.25,277.58,270.7148,277.49,29221614
27-04-2023,273.63,274.95,266.2501,272.26,37716119
26-04-2023,270.02,273.3,267.051,269.56,40449391
25-04-2023,270.78,272.47,262.25,262.41,37852716
24-04-2023,270.13,273.6599,266.7101,270.42,33928186
21-04-2023,269.52,271.83,267.22,271.19,34510277
20-04-2023,276.71,280.3,270,271.04,42771326
19-04-2023,273.61,280,272.32,279.31,35866041
18-04-2023,275.335,281.1,273.57,276.67,60481154
17-04-2023,265.655,270.06,264.3318,270.02,31348982
14-04-2023,265.04,268.83,262.2,267.58,39566013
13-04-2023,267.34,268.869,263.29,264.63,35361528
12-04-2023,273.7,274.6799,264.475,264.95,44625895
11-04-2023,277.235,277.9,271.26,271.69,31437817
10-04-2023,268.23,276.2099,266.69,275.79,39527855
06-04-2023,265.84,270.8,264.27,270.37,39765434
05-04-2023,268.29,269.98,263.95,268.81,51501474
04-04-2023,279.66,280,273.07,274.53,36859153
03-04-2023,275.09,280,273.36,279.65,39871560
31-03-2023,271.4,278.3431,271.05,277.77,43393277
30-03-2023,272.29,274.99,271.02,273.83,36451574
29-03-2023,268.25,270.78,265.97,269.84,39369387
28-03-2023,264.47,265.13,258.5,264.1,35610378
27-03-2023,268.37,270,263.65,265.31,36102574
24-03-2023,270.31,271.67,263.55,267.79,45541407
23-03-2023,271.155,274.99,266.9,271.91,56488876
22-03-2023,264.25,275.89,262.37,264.68,79729511
21-03-2023,261.8,263.92,253.81,261.99,54740776
20-03-2023,256.15,260.24,251.2983,259,43274719
17-03-2023,259.82,263.99,256.68,257.25,84854656
16-03-2023,240.27,255.88,238.94,255.41,58494626
15-03-2023,237.61,242.86,233.6,242.28,52448574
14-03-2023,234.96,242.19,234.6,240.63,47491013
13-03-2023,227.52,232.98,222.97,229.66,42189032
10-03-2023,234.09,236.27,227.26,229.65,47486565
09-03-2023,241.75,244.54,233.8284,234.36,50125699
08-03-2023,234.87,242,234.235,241.81,51357339
07-03-2023,236,241.25,232.41,232.88,51515388
06-03-2023,238.91,242.48,234.87,235.54,43742923
03-03-2023,233.2,239,231.3,238.9,41239330
02-03-2023,224.88,233.804,224.32,233.14,39007465
01-03-2023,231.92,232.5557,225.08,226.98,46002562
28-02-2023,233.72,238.25,232.06,232.16,45596280
27-02-2023,236.7,238.7994,234.54,235.01,45299367
24-02-2023,232.25,234.74,229.47,232.86,58971591
23-02-2023,234.4,238.88,230.25,236.64,111799541
22-02-2023,207.07,211.04,204.21,207.54,51318432
21-02-2023,210,214.938,206.18,206.55,41001455
17-02-2023,216.31,217.4,209.75,213.88,46588764
16-02-2023,221.33,225.5,219.268,220.02,41202628
15-02-2023,225.49,228.55,221.06,227.64,42118826
14-02-2023,215.78,230.488,213.66,229.71,67547350
13-02-2023,215.38,220.48,209.62,217.88,47491862
10-02-2023,216.9,220.7764,208.11,212.65,55073675
09-02-2023,226.06,230.2,221.2,223.37,52387578
08-02-2023,223.87,228.78,220.0801,222.05,55965122
07-02-2023,213.82,222.59,211.5,221.73,66414961
06-02-2023,208.06,215.7,207.86,210.89,45219709
03-02-2023,210,217.4499,207.89,211,42936595
02-02-2023,210,219.49,207,217.09,56427580
01-02-2023,196.91,211.92,196.11,209.43,66047704
31-01-2023,191.695,196.87,189.5,195.37,49801658
30-01-2023,199.5,201.4,191.5,191.62,48861115
27-01-2023,194.62,206.28,194.05,203.65,54214198
26-01-2023,197.01,201.66,192.78,198.02,48953542
25-01-2023,189.125,193.7,185.8,193.23,44953711
24-01-2023,188.27,194.95,188.2,192.65,49620410
23-01-2023,180.64,192.45,178.175,191.93,65516259
20-01-2023,170.11,178.56,168.25,178.39,56496712
19-01-2023,170.36,171.97,167.31,167.65,45293160
18-01-2023,176.67,178.73,172.82,173.77,43962355
17-01-2023,168.99,177.28,168.99,177.02,51110216
13-01-2023,162.78,169.22,161.65,168.99,44728706
12-01-2023,161,166.37,154.92,165.11,55140906
11-01-2023,158.3951,160.28,155.63,160.01,35328493
10-01-2023,155.07,159.6199,154.72,159.09,38410126
09-01-2023,152.84,160.56,151.41,156.28,50423056
06-01-2023,144.74,150.1,140.34,148.59,40504362
05-01-2023,144.91,145.64,141.4795,142.65,38916811
04-01-2023,145.67,148.53,142.41,147.49,43132360
03-01-2023,148.51,149.96,140.96,143.15,40127658
