date,open,high,low,close,volume
12-07-2024,497.755,508.09,494.23,498.87,19750544
11-07-2024,530.89,535.46,508.3733,512.7,16458253
10-07-2024,530.79,538.88,528.36,534.69,10983276
09-07-2024,533.75,537.48,528.1901,530,8769088
08-07-2024,542.35,542.81,526.65,529.32,14917495
05-07-2024,511.6,540.87,511.6,539.91,21354093
03-07-2024,506.37,511.28,506.02,509.96,6005615
02-07-2024,500.76,510.5,499.45,509.5,7739479
01-07-2024,504.95,506.58,493.17,504.68,10328150
28-06-2024,517.15,521.88,503.84,504.22,15855137
27-06-2024,514.25,522.8799,513.9,519.56,10121199
26-06-2024,506.645,513.81,504.6765,513.12,8882337
25-06-2024,497.05,510.71,495.5,510.6,12109769
24-06-2024,499.2,507.8,494.29,498.91,13525278
21-06-2024,503.45,503.45,492.39,494.78,23130732
20-06-2024,502,503.67,496.77,501.7,11801182
18-06-2024,504.56,506,495.02,499.49,13060425
17-06-2024,501.67,510.75,496.01,506.63,11266601
14-06-2024,502.65,507.15,500.75,504.16,10243347
13-06-2024,505.71,509.36,501.36,504.1,9954621
12-06-2024,513.99,514.01,504.47,508.84,11983227
11-06-2024,500.16,507.6,498.27,507.47,9673715
10-06-2024,493.86,502.66,493.41,502.6,11236919
07-06-2024,495.91,498.91,490.1701,492.96,9380745
06-06-2024,492.98,502.82,490.89,493.76,10667339
05-06-2024,484.45,496.65,483.91,495.06,15690484
04-06-2024,477,478.89,473.2322,476.99,7088718
03-06-2024,470.86,479.6,468.24,477.49,11279390
31-05-2024,465.8,469.12,454.4601,466.83,16919805
30-05-2024,471.67,471.73,464.71,467.05,10735226
29-05-2024,474.66,479.85,473.7,474.36,9226218
28-05-2024,476.575,480.86,474.84,479.92,10175770
24-05-2024,467.62,479.8499,466.3,478.22,12024254
23-05-2024,472.88,474.3581,461.54,465.78,11747913
22-05-2024,467.87,473.7199,465.65,467.78,10078611
21-05-2024,467.12,470.7,462.27,464.63,11742189
20-05-2024,469.95,473.2,467.04,468.84,11745080
17-05-2024,470.83,472.8,468.42,471.91,10807289
16-05-2024,475,477.69,472.75,473.23,16608179
15-05-2024,474.98,482.4999,471.2,481.54,13100470
14-05-2024,463.37,472.54,460.08,471.85,10478553
13-05-2024,472.75,473.35,462.85,468.01,14668798
10-05-2024,477.09,477.5,469.6,476.2,10749999
09-05-2024,470,476.08,467.63,475.42,9437651
08-05-2024,463.5,475.58,463.002,472.6,11683929
07-05-2024,466.29,471.53,461.31,468.24,13406816
06-05-2024,455.58,466.16,453.34,465.68,15094627
03-05-2024,445.93,454.17,443.85,451.96,16489057
02-05-2024,438.84,443.96,432.28,441.68,15221322
01-05-2024,428.6,449.96,427.11,439.19,20344947
30-04-2024,431.05,439.6199,429.72,430.17,18429496
29-04-2024,439.56,439.76,428.56,432.62,21502646
26-04-2024,441.46,446.44,431.96,443.29,32691443
25-04-2024,421.4,445.77,414.5,441.38,82890741
24-04-2024,508.06,510,484.58,493.5,37772677
23-04-2024,491.25,498.76,488.97,496.1,15079196
22-04-2024,489.715,492.01,473.4,481.73,17271125
19-04-2024,502.8,502.8,475.73,481.07,25215364
18-04-2024,499.82,512.21,499.04,501.8,14808670
17-04-2024,503.1,503.16,487.14,494.17,12193743
16-04-2024,498.11,504.7699,497.11,499.76,9847925
15-04-2024,516.72,518.53,497.28,500.23,13512893
12-04-2024,517.75,520.1899,509.33,511.9,11984535
11-04-2024,521.11,523.86,517.29,523.16,10369469
10-04-2024,509.29,522.5599,505.8,519.83,11418491
09-04-2024,522.23,525.87,506.74,516.9,10644177
08-04-2024,529.28,531.4899,518.89,519.25,13126009
05-04-2024,516.855,530.7,514.4099,527.34,19178665
04-04-2024,516.42,530,510.58,510.92,26207031
03-04-2024,498.93,507.24,498.75,506.74,12001199
02-04-2024,485.1,497.53,484.65,497.37,10989041
01-04-2024,487.2,497.43,481.78,491.35,9013459
28-03-2024,492.84,492.89,485.15,485.58,15212764
27-03-2024,499.3,499.89,488.07,493.86,9989676
26-03-2024,505.13,510,495.2137,495.89,11205382
25-03-2024,505.79,507.22,500.2411,503.02,8380617
22-03-2024,507,509.97,504.34,509.58,8120593
21-03-2024,514.71,515.04,506.01,507.76,9712549
20-03-2024,499.5,508.1999,495.17,505.52,11711100
19-03-2024,488.17,496.6296,481.28,496.24,10903092
18-03-2024,491.91,497.42,486.81,496.98,11755251
15-03-2024,489.01,491.83,481.3001,484.1,29153576
14-03-2024,500.255,501.35,488.16,491.83,12571134
13-03-2024,495.39,500.98,491.0318,495.57,11937907
12-03-2024,493.26,502.31,484.73,499.75,15362157
11-03-2024,497.01,497.32,476,483.59,19982445
08-03-2024,514.19,523.57,499.35,505.95,18597059
07-03-2024,503.28,519.85,501.38,512.19,18586437
06-03-2024,497.63,502.97,494.292,496.09,11757925
05-03-2024,495,495.58,487.89,490.22,15325299
04-03-2024,503,504.42,496.42,498.19,12324141
01-03-2024,492.11,504.25,491.85,502.3,15884882
29-02-2024,488.44,491.7,482.61,490.13,17732045
28-02-2024,485,491.05,482.75,484.02,12715486
27-02-2024,479.975,487.27,479.92,487.05,10809595
26-02-2024,483.47,486.14,480.6,481.74,12101415
23-02-2024,488.05,494.3599,482.3482,484.03,18374286
22-02-2024,480.24,489.99,476.0618,486.13,21625805
21-02-2024,466.5,469,461.79,468.03,12977050
20-02-2024,469.715,476.18,466.56,471.75,18015523
16-02-2024,478.11,478.96,469.21,473.32,23324620
15-02-2024,475.28,488.62,472.22,484.03,24212326
14-02-2024,467.93,474.11,466.0901,473.28,16858401
13-02-2024,456.87,467.89,455.09,460.12,20916602
12-02-2024,468.19,479.145,466.58,468.9,19381963
09-02-2024,472.95,473.59,467.465,468.11,18413137
08-02-2024,468.32,470.59,465.03,470,18815097
07-02-2024,458,471.52,456.1773,469.59,23065994
06-02-2024,464,467.12,453,454.72,21655214
05-02-2024,469.88,471.9,459.22,459.41,40832376
02-02-2024,459.6,485.96,453.01,474.99,84707646
01-02-2024,393.94,400.5,393.05,394.78,29727051
31-01-2024,389,398,387.1,390.14,20180817
30-01-2024,403.59,406.36,399.57,400.06,18614727
29-01-2024,394.985,402.93,393.1,401.02,18742433
26-01-2024,394.35,396.79,391.5908,394.14,13159290
25-01-2024,390.17,395.49,385.66,393.18,15091080
24-01-2024,390,396.15,387.81,390.7,15698460
23-01-2024,384.615,388.38,382.075,385.2,15506096
22-01-2024,387.95,390.3525,381.1601,381.78,17680454
19-01-2024,379,384.36,377.97,383.45,21670806
18-01-2024,371.49,376.85,370.95,376.13,16354332
17-01-2024,366.3,368.54,358.61,368.37,12724779
16-01-2024,373.65,375.61,367.23,367.46,15306885
12-01-2024,370.155,377.06,369.54,374.49,19310046
11-01-2024,372.13,372.78,362.93,369.67,17205385
10-01-2024,360.17,372.94,359.08,370.47,22117206
09-01-2024,356.4,360.64,355.36,357.43,13463871
08-01-2024,354.7,358.98,352.05,358.66,13890222
05-01-2024,346.99,353.5,346.2601,351.95,13919573
04-01-2024,344.5,348.1499,343.3987,347.12,12099895
03-01-2024,344.98,347.95,343.175,344.47,15451133
02-01-2024,351.32,353.16,340.01,346.29,19042152
29-12-2023,358.99,360,351.82,353.96,14987092
28-12-2023,359.7,361.9,357.81,358.32,11798807
27-12-2023,356.07,359,355.31,357.83,12708318
26-12-2023,354.99,356.98,353.45,354.83,9898614
22-12-2023,355.58,357.1999,351.22,353.39,11772779
21-12-2023,352.98,356.405,349.21,354.09,15289556
20-12-2023,348.65,354.96,347.79,349.28,16369850
19-12-2023,345.58,353.6,345.12,350.36,17661395
18-12-2023,337.48,347.56,337.02,344.62,18993852
15-12-2023,331.99,338.66,331.22,334.92,31776852
14-12-2023,333.85,334.7,328.6371,333.17,19607335
13-12-2023,333.93,338.37,332.64,334.74,16353321
12-12-2023,324.6,334.47,324.56,334.22,18485461
11-12-2023,329.4,329.89,319.995,325.28,25802462
08-12-2023,323.09,333.17,323,332.75,14087351
07-12-2023,317.77,328.24,317.77,326.59,15905079
06-12-2023,321.93,322.25,317.04,317.45,11264491
05-12-2023,318.98,321.88,315.39,318.29,16952128
04-12-2023,317.29,320.86,313.66,320.02,19037080
01-12-2023,325.48,326.86,320.76,324.82,15276375
30-11-2023,331.89,333.5,322.4037,327.15,23146387
29-11-2023,339.69,339.9,330.78,332.2,16024497
28-11-2023,333.4,339.375,333.4,338.99,12637245
27-11-2023,336.18,339.9,334.2,334.7,15684454
24-11-2023,340.13,341.8556,336.77,338.23,5467488
22-11-2023,339.21,342.92,338.58,341.49,10715177
21-11-2023,338.33,339.9015,335.9,336.98,12027863
20-11-2023,334.89,341.87,334.19,339.97,16976129
17-11-2023,330.26,335.5,329.35,335.04,14519213
16-11-2023,329.37,334.58,326.38,334.19,18932572
15-11-2023,337.93,338.4,330.02,332.71,14531180
14-11-2023,334.54,338.1,333.33,336.31,17179403
13-11-2023,326.2,332.33,325.7,329.19,16908948
10-11-2023,319.94,329.1,319.46,328.77,19116921
09-11-2023,319.418,324.1799,318.8,320.55,16103071
08-11-2023,318.14,321.33,314.88,319.78,13609704
07-11-2023,317.06,321,315.12,318.82,14055614
06-11-2023,315.98,318.33,314.45,315.8,12887699
03-11-2023,312.55,315.55,311.0167,314.6,16764315
02-11-2023,317.3,318.82,308.33,310.87,21631820
01-11-2023,301.85,312.74,301.85,311.85,20434580
31-10-2023,303.31,303.68,296.86,301.27,19434168
30-10-2023,299.09,309.3967,299.05,302.66,28435053
27-10-2023,294.48,299.31,292.97,296.73,29596256
26-10-2023,295,295,279.403,288.35,66684141
25-10-2023,310,310.88,298.84,299.53,42192474
24-10-2023,316.78,318.35,310.63,312.55,19525488
23-10-2023,309.5,317.36,307.26,314.01,17796785
20-10-2023,314.14,315.3,306.47,308.65,22312275
19-10-2023,319.875,321.89,311.7504,312.81,18709160
18-10-2023,321.39,325.94,315.56,316.97,16851003
17-10-2023,318.18,324.4,317.3,324,16387799
16-10-2023,318.64,321.82,315.52,321.15,16536114
13-10-2023,323.53,325.0502,312.37,314.69,21360790
12-10-2023,328,330.54,322.69,324.16,20530518
11-10-2023,323.005,328.835,322.95,327.82,22036297
10-10-2023,319.12,324.66,318.16,321.84,19037973
09-10-2023,312.5,320.33,311.82,318.36,22503662
06-10-2023,301.44,316.31,300.9148,315.43,21803856
05-10-2023,304.625,306.208,299.5,304.79,19129957
04-10-2023,298.725,306.9,298.5,305.58,16880484
03-10-2023,304.26,306.77,299.64,300.94,17362250
02-10-2023,302.74,307.18,301.63,306.82,16265571
29-09-2023,307.38,310.64,299.36,300.21,25373695
28-09-2023,298.935,306.3299,296.7,303.96,22167075
27-09-2023,300.45,301.2997,286.79,297.74,36429835
26-09-2023,297.66,300.2999,296.0101,298.96,19417161
25-09-2023,295.64,300.95,293.7,300.83,18987014
22-09-2023,299.3,305.38,298.27,299.08,25369592
21-09-2023,295.7,300.2566,293.27,295.73,21319582
20-09-2023,305.05,308.06,299.43,299.67,19379515
19-09-2023,302.48,306.17,299.81,305.07,15931618
18-09-2023,298.19,303.6,297.8,302.55,14234158
15-09-2023,311.61,312,298.75,300.31,28131140
14-09-2023,306.74,312.87,305.03,311.72,19343102
13-09-2023,302.36,307.18,301.3206,305.06,13210915
12-09-2023,306.33,308.6599,300.23,301.66,13480400
11-09-2023,301.41,309.04,301.28,307.56,19489330
08-09-2023,299.22,305.25,296.78,297.89,17572203
07-09-2023,298,307.0499,292.22,298.67,33748737
06-09-2023,301.71,303.3,295.66,299.17,15418092
05-09-2023,297.02,301.39,295.51,300.15,14955989
01-09-2023,299.37,301.74,294.47,296.38,12842257
31-08-2023,295.8,301.1,295.66,295.89,17229865
30-08-2023,297.17,298.29,293.43,295.1,17717024
29-08-2023,288.585,299.15,288.18,297.99,20844522
28-08-2023,288,291.45,285.8,290.26,14239285
25-08-2023,286.13,288.386,276.03,285.5,23701443
24-08-2023,298.5,299.46,286.64,286.75,18360882
23-08-2023,288.5,297.4,287.67,294.24,18287001
22-08-2023,292.55,292.9,286.75,287.6,12999913
21-08-2023,283.45,290.5,281.85,289.9,20181475
18-08-2023,279.03,285.69,274.38,283.25,35347925
17-08-2023,293.05,296.05,284.95,285.09,23950089
16-08-2023,300.195,301.08,294.28,294.29,18547741
15-08-2023,306.14,307.23,300.03,301.95,11623613
14-08-2023,300.98,306.21,298.25,306.19,15641921
11-08-2023,302.57,304.72,300.36,301.64,14046250
10-08-2023,307.94,312.339,303.87,305.74,14358897
09-08-2023,312.88,313.63,302.85,305.21,19955783
08-08-2023,314.4,317.89,310.11,312.64,15183532
07-08-2023,313.23,317.07,310.46,316.56,16236504
04-08-2023,314.96,318.41,310.2,310.73,17612762
03-08-2023,309.93,315.9499,309.93,313.19,15215422
02-08-2023,318,318.39,310.65,314.31,20461094
01-08-2023,317.535,324.14,314.66,322.71,22889870
31-07-2023,323.69,325.6599,317.59,318.6,25799603
28-07-2023,316.875,326.2,314.2481,325.48,39220270
27-07-2023,325.12,325.35,309.84,311.71,64229173
26-07-2023,301.19,301.77,291.9,298.57,47256930
25-07-2023,295.19,298.3,291.86,294.47,19585584
24-07-2023,295.78,297.52,288.3001,291.61,24949405
21-07-2023,304.57,305.46,291.2,294.26,42139259
20-07-2023,313.5,315.54,302.22,302.52,23836876
19-07-2023,313.03,318.68,310.52,316.01,21763688
18-07-2023,310.875,314.2,307.6188,312.05,20764580
17-07-2023,307.54,311.71,304.71,310.62,25323126
14-07-2023,311.79,314.88,307.3612,308.87,23054108
13-07-2023,313.62,316.24,310.2901,313.41,30280972
12-07-2023,301.745,309.45,300.1004,309.34,36677127
11-07-2023,293.9,300.18,291.9,298.29,27585918
10-07-2023,295.55,298.13,287.05,294.1,37058306
07-07-2023,292.18,296.2,288.66,290.53,25585975
06-07-2023,295.885,298.12,291.31,291.99,47733829
05-07-2023,287.65,298.12,286.36,294.37,33865457
03-07-2023,286.7,289.4,284.8499,286.02,8629269
30-06-2023,284.76,289.05,284.415,286.98,19694872
29-06-2023,284.5,286.57,280.69,281.53,15395690
28-06-2023,284.82,289.55,284.06,285.29,16722117
27-06-2023,282.01,289.345,280.655,287.05,26108260
26-06-2023,288.7,289.79,277.6,278.47,24232651
23-06-2023,281.51,289.67,278.95,288.73,51092038
22-06-2023,279.08,285.26,277.79,284.88,17563061
21-06-2023,283.53,284,278.36,281.64,20556170
20-06-2023,278.73,284.8,276.22,284.33,20701589
16-06-2023,284.75,287.85,280.13,281,43127731
15-06-2023,272.3,283.99,271.42,281.83,25973455
14-06-2023,271.89,274.99,268.315,273.35,19175066
13-06-2023,274.88,275.72,269.0923,271.32,16164024
12-06-2023,267.17,271.75,265.33,271.05,15471702
09-06-2023,262.48,267.949,261.7,264.95,16949794
08-06-2023,260.62,267.65,258.88,264.58,20899359
07-06-2023,271.67,274.25,262.8,263.6,26163627
06-06-2023,270.14,276.57,269.69,271.12,19419010
05-06-2023,270.3,275.57,269.56,271.39,20742946
02-06-2023,272.66,275.35,271.12,272.61,19416930
01-06-2023,265.9,274,265.89,272.61,25609508
31-05-2023,260,265,258.45,264.72,25361238
30-05-2023,265.25,268.65,261.29,262.52,23816483
26-05-2023,252.93,262.3107,252.71,262.04,25768663
25-05-2023,253.4,255.62,249.17,252.69,22371435
24-05-2023,245.28,249.5892,244.952,249.21,17724338
23-05-2023,246.81,251.61,246.65,246.74,17748115
22-05-2023,245.41,253.57,245.12,248.32,27738479
19-05-2023,247.47,248.69,243.41,245.64,21733581
18-05-2023,241.3,247.0881,241.19,246.85,22943297
17-05-2023,238.45,243.8423,238.14,242.485,21193080
16-05-2023,235.79,239.635,235.52,238.82,18163772
15-05-2023,236.92,240.255,235.33,238.86,20653229
12-05-2023,236.74,236.9599,231.45,233.81,16161447
11-05-2023,233.05,238.21,232.3,235.79,20448991
10-05-2023,236.17,236.75,230.72,233.08,19119007
09-05-2023,231.46,235.88,231.08,233.37,16865587
08-05-2023,231.415,235.62,230.27,233.27,16400526
05-05-2023,232.24,234.68,229.85,232.78,27000480
04-05-2023,236.06,238.2,232.9264,233.52,17889391
03-05-2023,239.47,241.75,232.75,237.03,34463859
02-05-2023,243.18,244.92,238.99,239.24,24350149
01-05-2023,238.615,244,236.46,243.18,29143912
28-04-2023,239.01,240.43,235.75,240.32,39554036
27-04-2023,239.89,241.685,236.77,238.56,71196531
26-04-2023,212.5,214.11,208.88,209.4,35185227
25-04-2023,210.815,211.26,207.13,207.55,19198175
24-04-2023,213.675,213.92,210.71,212.79,15750920
21-04-2023,210.21,213.41,209.58,212.89,17717166
20-04-2023,213.48,216.75,212.77,213.07,16475443
19-04-2023,213.472,217.33,212.93,215.7,15898078
18-04-2023,219.91,220.44,216.21,217.89,12280984
17-04-2023,219.79,220.979,217.13,218.86,15411724
14-04-2023,217.88,222.11,217.55,221.49,21591207
13-04-2023,215.73,221.15,215.69,220.35,23310357
12-04-2023,214.835,216.84,212.584,214,18972172
11-04-2023,215.48,216.02,213.41,213.85,16710101
10-04-2023,214.71,215.66,210.66,214.75,16106074
06-04-2023,209.25,216.94,208.65,216.1,26104411
05-04-2023,214.15,215.19,209.94,211.48,19396630
04-04-2023,213.39,216.24,212.54,214.72,21026367
03-04-2023,208.84,213.4861,208.2,213.07,17924613
31-03-2023,207.24,212.17,206.77,211.94,25440273
30-03-2023,203.38,208.09,202.82,207.84,22608303
29-03-2023,203.56,205.72,202.5355,205.35,18851137
28-03-2023,200.15,201.03,197.9,200.68,19127295
27-03-2023,204.81,205.86,201.36,202.84,18527184
24-03-2023,205.18,207.58,203.55,206.01,27733042
23-03-2023,202.84,207.88,202.15,204.28,27389669
22-03-2023,202.5,207.37,199.67,199.81,28477759
21-03-2023,203.2,203.55,197.95,202.16,31826952
20-03-2023,198.48,199.36,193.64,197.81,25186315
17-03-2023,200.56,201.9,195.4304,195.61,50141098
16-03-2023,198.26,205.76,196.0886,204.93,50819659
15-03-2023,192.95,197.78,190.8351,197.75,42123552
14-03-2023,187.58,194.32,186.56,194.02,41642627
13-03-2023,177.96,183.78,174.82,180.9,24727969
10-03-2023,181.01,184.77,178.8,179.51,25665032
09-03-2023,186.35,188.93,180.3,181.69,26582750
08-03-2023,182.87,185.26,181.34,184.97,19432405
07-03-2023,189,190.36,184.01,184.51,36701495
06-03-2023,188,189.66,184.64,184.9,33209394
03-03-2023,178.92,186.62,177.05,185.25,45877692
02-03-2023,172.38,175.01,171.43,174.53,17360708
01-03-2023,174.59,177.85,173.05,173.42,30998380
28-02-2023,171.9,177.55,171.87,174.94,46051117
27-02-2023,171.875,173.12,169.06,169.54,19277002
24-02-2023,168.64,170.72,167.66,170.39,19791334
23-02-2023,172,173.69,169.38,172.04,20017779
22-02-2023,171.07,172.755,169.69,171.12,22433158
21-02-2023,174.31,178.17,171.88,172.08,34592582
17-02-2023,170.22,173.18,169.7,172.88,24171260
16-02-2023,172.75,175.85,171.79,172.44,25827473
15-02-2023,176.415,178.19,175.33,177.16,25337966
14-02-2023,177.16,181.5064,175.88,179.48,24034631
13-02-2023,178.215,181,175.82,179.43,31463223
10-02-2023,176.3534,178.89,173.35,174.15,33433567
09-02-2023,186.13,186.65,177.27,177.92,37118811
08-02-2023,190,190.83,182.92,183.43,36139074
07-02-2023,185.575,193.7799,184.4,191.62,47080662
06-02-2023,186.53,190.7,185.5156,186.06,42483811
03-02-2023,183.465,196.77,182.89,186.53,76809701
02-02-2023,183.38,197.16,180.16,188.77,150475687
01-02-2023,148.03,153.58,147.06,153.12,55661017
31-01-2023,147.95,149.88,147.52,148.97,29842109
30-01-2023,149.405,151.1233,146.95,147.06,28040100
27-01-2023,148.237,153.19,147.39,151.74,35771865
26-01-2023,144.4,147.51,143.3,147.3,25482084
25-01-2023,141.22,143.17,140.31,141.5,26622021
24-01-2023,141.69,145,141.36,143.14,21970190
23-01-2023,139.29,143.76,138.66,143.27,27470093
20-01-2023,135.89,139.94,134.61,139.37,28688630
19-01-2023,132.49,137.45,132.14,136.15,28625232
18-01-2023,135.81,137.25,132.8,133.02,20215486
17-01-2023,136.176,136.75,134.25,135.36,21147587
13-01-2023,134.97,137.39,134.835,136.98,22423839
12-01-2023,133.44,137.6781,131.76,136.71,30757732
11-01-2023,130.96,133.8494,130.34,132.89,25423046
10-01-2023,127.27,133.44,127.15,132.99,28684431
09-01-2023,131.16,132.95,129.28,129.47,26649145
06-01-2023,128.97,130.33,126.04,130.02,27584498
05-01-2023,126.125,128.52,124.54,126.94,25447099
04-01-2023,127.38,129.0498,125.85,127.37,32397094
03-01-2023,122.82,126.37,122.28,124.74,35528531
