date,open,high,low,close,volume
29-08-2024,173.22,174.29,170.81,172.12,26407815
28-08-2024,173.69,173.69,168.92,170.8,29045025
27-08-2024,174.15,174.89,172.25,173.12,29841979
26-08-2024,176.7,177.4682,174.3,175.5,22366236
23-08-2024,177.34,178.9699,175.24,177.04,29150091
22-08-2024,181.38,181.47,175.68,176.13,32047482
21-08-2024,179.92,182.385,178.8937,180.11,35599120
20-08-2024,177.92,179.01,177.4308,178.88,26255204
19-08-2024,177.64,178.3,176.16,178.22,31129807
16-08-2024,177.04,178.34,176.2601,177.06,31489175
15-08-2024,174.86,177.91,173.99,177.59,51698513
14-08-2024,172.11,172.28,168.86,170.1,28843804
13-08-2024,167.81,171.04,167.1,170.23,39237915
12-08-2024,168.14,168.55,166.1101,166.8,30072788
09-08-2024,166.4,168.55,165.85,166.94,36401049
08-08-2024,165.165,166.6899,162.55,165.8,44616206
07-08-2024,166.55,167.58,161.43,162.77,48408240
06-08-2024,161.71,165.08,158.5404,161.93,59950830
05-08-2024,154.21,162.96,151.61,161.02,83149437
02-08-2024,166.75,168.77,160.55,167.9,141448365
01-08-2024,189.285,190.6,181.87,184.07,70435635
31-07-2024,185.05,187.94,184.46,186.98,41667326
30-07-2024,184.72,185.86,179.38,181.71,39508574
29-07-2024,183.84,184.75,182.38,183.2,33270123
26-07-2024,180.39,183.19,180.24,182.5,29505964
25-07-2024,182.91,183.8958,176.8,179.85,44464163
24-07-2024,183.2,185.45,180.41,180.83,41532360
23-07-2024,184.1,189.39,183.56,186.41,47537670
22-07-2024,185,185.06,182.48,182.55,39931923
19-07-2024,181.14,184.93,180.11,183.13,43081829
18-07-2024,189.59,189.68,181.448,183.75,51043626
17-07-2024,191.35,191.58,185.99,187.93,48076139
16-07-2024,195.59,196.62,192.24,193.02,33994714
15-07-2024,194.56,196.19,190.83,192.72,40683227
12-07-2024,194.8,196.47,193.8301,194.49,30598525
11-07-2024,200.09,200.2699,192.86,195.05,44565041
10-07-2024,199.995,200.11,197.69,199.79,32883753
09-07-2024,199.4,200.57,199.045,199.34,32756736
08-07-2024,200.04,201.2,197.96,199.29,34767261
05-07-2024,198.65,200.55,198.17,200,39858885
03-07-2024,199.94,200.029,196.7601,197.59,31597926
02-07-2024,197.28,200.43,195.93,200,45600013
01-07-2024,193.49,198.2957,192.82,197.2,41192011
28-06-2024,197.73,198.85,192.5,193.25,76930192
27-06-2024,195.005,199.84,194.2,197.85,74397491
26-06-2024,186.92,194.8,186.26,193.61,65103893
25-06-2024,186.81,188.84,185.42,186.34,45898475
24-06-2024,189.33,191,185.33,185.57,50610379
21-06-2024,187.8,189.275,185.86,189.08,72931754
20-06-2024,182.91,186.51,182.72,186.1,44726779
18-06-2024,183.735,184.29,181.43,182.81,36659157
17-06-2024,182.52,185,181.22,184.06,35601907
14-06-2024,183.08,183.72,182.23,183.66,25456410
13-06-2024,186.09,187.67,182.666,183.83,39721545
12-06-2024,188.015,188.35,185.43,186.89,33984216
11-06-2024,187.06,187.77,184.5373,187.23,27265108
10-06-2024,184.07,187.23,183.79,187.06,34494498
07-06-2024,184.9,186.2888,183.36,184.3,28021473
06-06-2024,181.745,185,181.49,185,31371151
05-06-2024,180.1,181.5,178.75,181.28,32116394
04-06-2024,177.64,179.82,176.44,179.34,27198388
03-06-2024,177.7,178.7,175.92,178.34,30786640
31-05-2024,178.3,179.21,173.87,176.44,58903939
30-05-2024,181.31,181.34,178.355,179.32,29249229
29-05-2024,181.7,184.08,181.55,182.02,32009294
28-05-2024,179.93,182.24,179.49,182.15,29926963
24-05-2024,181.65,182.435,180.3,180.75,27471640
23-05-2024,183.66,184.76,180.08,181.05,33670173
22-05-2024,183.88,185.22,181.9715,183.13,28148784
21-05-2024,182.3,183.26,180.75,183.15,50839129
20-05-2024,184.34,186.665,183.28,183.54,30511768
17-05-2024,183.76,185.3,183.35,184.7,33175655
16-05-2024,185.6,187.31,183.46,183.63,38834450
15-05-2024,185.97,186.7193,182.73,185.99,75459927
14-05-2024,183.82,187.72,183.45,187.07,38698155
13-05-2024,188,188.31,185.36,186.57,24898613
10-05-2024,189.16,189.892,186.93,187.48,34141771
09-05-2024,188.88,191.7,187.44,189.5,43368377
08-05-2024,187.44,188.43,186.385,188,26136350
07-05-2024,188.92,189.94,187.305,188.76,34048902
06-05-2024,186.28,188.745,184.8,188.7,34725295
03-05-2024,186.99,187.87,185.42,186.21,39172004
02-05-2024,180.85,185.1,179.91,184.72,54303510
01-05-2024,181.635,185.15,176.56,179,94645148
30-04-2024,181.09,182.99,174.8,175,94639786
29-04-2024,182.75,183.53,179.39,180.96,54063937
26-04-2024,177.795,180.82,176.13,179.62,43919765
25-04-2024,169.68,173.92,166.32,173.67,49249390
24-04-2024,179.94,180.323,176.18,176.59,34185109
23-04-2024,178.08,179.93,175.975,179.54,37046519
22-04-2024,176.94,178.87,174.56,177.23,37924890
19-04-2024,178.74,179,173.44,174.63,56000729
18-04-2024,181.47,182.39,178.65,179.22,30723793
17-04-2024,184.31,184.57,179.82,181.28,31359673
16-04-2024,183.27,184.83,182.26,183.32,32891265
15-04-2024,187.425,188.69,183,183.62,48052395
12-04-2024,187.72,188.38,185.08,186.13,38608849
11-04-2024,186.74,189.77,185.51,189.05,40020742
10-04-2024,182.765,186.2699,182.67,185.95,35879151
09-04-2024,187.24,187.34,184.2,185.67,36337354
08-04-2024,186.9,187.29,184.81,185.19,38929087
05-04-2024,182.38,186.27,181.97,185.07,42072115
04-04-2024,184,185.1,180,180,41197087
03-04-2024,179.9,182.87,179.8,182.41,30368799
02-04-2024,179.07,180.79,178.3762,180.69,31929759
01-04-2024,180.79,183,179.95,180.97,28374496
28-03-2024,180.17,181.7,179.26,180.38,38051588
27-03-2024,179.88,180,177.3099,179.83,33272551
26-03-2024,180.15,180.45,177.95,178.3,29658982
25-03-2024,178.01,180.99,177.24,179.71,29815464
22-03-2024,177.752,179.255,176.75,178.87,27995378
21-03-2024,179.988,181.415,178.15,178.15,32824320
20-03-2024,176.14,178.53,174.64,178.15,29947150
19-03-2024,174.215,176.09,173.52,175.9,26880893
18-03-2024,175.8,176.69,174.28,174.48,31250688
15-03-2024,176.64,177.93,173.9,174.42,72147390
14-03-2024,177.69,179.53,176.465,178.75,43528139
13-03-2024,175.9,177.62,175.55,176.555,30596153
12-03-2024,173.5,176.76,171.98,175.39,35308322
11-03-2024,174.31,174.47,171.47,171.96,28285183
08-03-2024,176.44,178.785,174.33,175.35,37893242
07-03-2024,174.83,177.99,173.72,176.82,34063283
06-03-2024,175.54,176.46,173.26,173.51,32090926
05-03-2024,176.93,176.93,173.303,174.12,37228343
04-03-2024,177.53,180.14,177.49,177.58,37381520
01-03-2024,176.75,178.725,176.07,178.22,31981152
29-02-2024,173.01,177.22,172.85,176.76,53805359
28-02-2024,172.44,174.05,172.27,173.16,28180482
27-02-2024,174.075,174.62,172.86,173.54,31141732
26-02-2024,175.7,176.37,174.26,174.73,44368614
23-02-2024,174.28,175.75,173.7,174.99,59715243
22-02-2024,173.1,174.8,171.77,174.58,55392354
21-02-2024,168.94,170.23,167.14,168.59,44575623
20-02-2024,167.83,168.71,165.74,167.08,41980326
16-02-2024,168.74,170.42,167.17,169.51,48107744
15-02-2024,170.58,171.17,167.59,169.8,49855196
14-02-2024,169.21,171.21,168.28,170.98,42815544
13-02-2024,167.73,170.95,165.75,168.64,56345122
12-02-2024,174.8,175.39,171.54,172.34,51050440
09-02-2024,170.9,175,170.5803,174.45,56985986
08-02-2024,169.65,171.43,168.88,169.84,42316454
07-02-2024,169.48,170.88,168.94,170.53,47174060
06-02-2024,169.39,170.71,167.65,169.15,42505518
05-02-2024,170.2,170.55,167.7,170.31,55081297
02-02-2024,169.19,172.5,167.33,171.81,117218313
01-02-2024,155.87,159.76,155.62,159.28,76542419
31-01-2024,157,159.01,154.81,155.2,50284371
30-01-2024,160.7,161.73,158.49,159,45207430
29-01-2024,159.34,161.29,158.9,161.26,45270385
26-01-2024,158.42,160.72,157.91,159.12,51047353
25-01-2024,156.95,158.505,154.5501,157.75,43638592
24-01-2024,157.8,158.51,156.48,156.87,47636725
23-01-2024,154.85,156.21,153.93,156.02,37986039
22-01-2024,156.89,157.05,153.9,154.78,43687468
19-01-2024,153.83,155.76,152.74,155.34,51651628
18-01-2024,152.77,153.775,151.82,153.5,37850245
17-01-2024,151.49,152.15,149.91,151.71,34953363
16-01-2024,153.53,154.99,152.15,153.16,41384636
12-01-2024,155.39,156.2,154.01,154.62,40484155
11-01-2024,155.04,157.17,153.12,155.18,49072691
10-01-2024,152.06,154.42,151.881,153.73,44421830
09-01-2024,148.33,151.71,148.21,151.37,43812567
08-01-2024,146.74,149.4,146.15,149.1,46757053
05-01-2024,144.69,146.59,144.53,145.24,44770343
04-01-2024,145.59,147.38,144.05,144.57,56039807
03-01-2024,149.2,151.05,148.33,148.47,49425495
02-01-2024,151.54,152.38,148.39,149.93,47339424
29-12-2023,153.1,153.89,151.03,151.94,39823204
28-12-2023,153.72,154.08,152.95,153.38,27057002
27-12-2023,153.56,154.78,153.12,153.34,31242664
26-12-2023,153.56,153.975,153.03,153.41,25067222
22-12-2023,153.77,154.35,152.71,153.42,29514093
21-12-2023,153.3,153.97,152.1,153.84,36305733
20-12-2023,152.9,155.63,151.56,152.12,50322106
19-12-2023,154.4,155.12,152.69,153.79,42891256
18-12-2023,150.56,154.855,150.05,154.07,62512828
15-12-2023,148.38,150.57,147.88,149.97,110089342
14-12-2023,149.93,150.54,145.52,147.42,58400848
13-12-2023,148.12,149.46,146.82,148.84,52766196
12-12-2023,145.52,147.5,145.3,147.48,44944264
11-12-2023,145.66,146.19,143.64,145.89,50907288
08-12-2023,145.48,147.84,145.4,147.42,41905965
07-12-2023,146.15,147.92,145.34,146.88,52352830
06-12-2023,147.58,147.85,144.28,144.52,39481034
05-12-2023,143.55,148.57,143.13,146.88,46822411
04-12-2023,145.25,145.35,142.81,144.84,48294244
01-12-2023,146,147.245,145.55,147.03,39951833
30-11-2023,144.76,146.93,144.332,146.09,65814022
29-11-2023,147.85,148.54,145.97,146.32,40610907
28-11-2023,146.98,147.5999,145.53,147.03,42711682
27-11-2023,147.53,149.26,146.88,147.73,53762428
24-11-2023,146.7,147.2,145.32,146.74,22378379
22-11-2023,144.57,147.74,144.57,146.71,45700002
21-11-2023,143.91,144.05,141.5,143.9,71225992
20-11-2023,145.13,146.63,144.725,146.13,41978766
17-11-2023,142.66,145.23,142.545,145.18,49678437
16-11-2023,140.91,143.32,139.52,142.83,49653512
15-11-2023,147.06,147.29,142.59,143.2,63875720
14-11-2023,145,147.26,144.68,145.8,56674551
13-11-2023,142.08,143.23,140.67,142.59,35680570
10-11-2023,140.46,143.65,139.91,143.56,49349937
09-11-2023,142.02,142.65,139.84,140.6,36235367
08-11-2023,142.97,143.12,141.2183,142.08,44521658
07-11-2023,140.55,143.37,140.5,142.71,53553537
06-11-2023,138.76,140.73,138.36,139.74,44970417
03-11-2023,138.99,139.49,137.45,138.6,44059805
02-11-2023,138.73,138.81,136.47,138.07,52236693
01-11-2023,133.96,137.35,133.71,137,61529409
31-10-2023,132.75,133.57,131.71,133.09,51589380
30-10-2023,129.72,133,128.56,132.71,72485542
27-10-2023,126.2,130.02,125.52,127.74,125309313
26-10-2023,120.63,121.6393,118.35,119.57,100419516
25-10-2023,126.04,126.34,120.79,121.39,74577544
24-10-2023,127.74,128.8,126.34,128.56,46477355
23-10-2023,124.63,127.88,123.98,126.56,48259953
20-10-2023,128.05,128.17,124.97,125.17,56406410
19-10-2023,130.565,132.24,127.47,128.4,60961355
18-10-2023,129.9,130.6699,127.51,128.13,42699479
17-10-2023,130.39,132.58,128.71,131.47,49344550
16-10-2023,130.69,133.07,130.425,132.55,42832918
13-10-2023,132.98,133.3145,128.95,129.79,45824685
12-10-2023,132.17,134.48,131.23,132.33,55528581
11-10-2023,129.74,132.05,129.61,131.83,40741842
10-10-2023,128.82,130.74,128.05,129.48,42178619
09-10-2023,126.22,128.79,124.76,128.26,38773738
06-10-2023,124.16,128.45,124.13,127.96,46836698
05-10-2023,126.71,126.73,124.33,125.96,39660643
04-10-2023,126.06,127.36,125.68,127,44203870
03-10-2023,128.06,128.52,124.2544,124.72,51564991
02-10-2023,127.28,130.47,126.54,129.46,48029744
29-09-2023,128.2,129.15,126.32,127.12,62411730
28-09-2023,124.04,126.5801,123.04,125.98,54554968
27-09-2023,125.76,127.48,124.13,125.98,66553449
26-09-2023,130.12,130.39,125.28,125.98,73048207
25-09-2023,129.36,131.78,128.77,131.27,46017825
22-09-2023,131.11,132.03,128.52,129.12,59904348
21-09-2023,131.94,132.24,129.31,129.33,70343342
20-09-2023,138.55,139.37,135.2,135.29,46263716
19-09-2023,138.7,138.84,135.56,137.63,61482470
18-09-2023,140.48,141.75,139.22,139.98,42823480
15-09-2023,142.69,143.57,140.09,140.39,102909327
14-09-2023,145.08,145.86,142.95,144.72,64033607
13-09-2023,140.95,144.98,140.865,144.85,60465175
12-09-2023,142.32,143,140.61,141.23,42668452
11-09-2023,138.75,143.62,138.64,143.1,56764525
08-09-2023,136.86,138.8519,136.75,138.23,38365929
07-09-2023,133.9,138.03,133.16,137.85,48498912
06-09-2023,136.32,137.45,134.61,135.36,41785507
05-09-2023,137.73,137.8,135.82,137.27,40636738
01-09-2023,139.455,139.96,136.875,138.12,40991536
31-08-2023,135.06,138.7885,135,138.01,58781314
30-08-2023,134.93,135.68,133.92,135.07,36137015
29-08-2023,133.38,135.14,133.25,134.91,38646093
28-08-2023,133.78,133.95,131.85,133.14,34108410
25-08-2023,132.47,133.87,130.58,133.26,44147451
24-08-2023,136.4,136.775,131.83,131.84,43646250
23-08-2023,134.5,135.95,133.22,135.52,42801043
22-08-2023,135.08,135.65,133.73,134.25,32935104
21-08-2023,133.74,135.185,132.71,134.68,41442483
18-08-2023,131.62,134.065,131.15,133.22,48497698
17-08-2023,135.46,136.085,133.53,133.98,48354085
16-08-2023,137.19,137.27,135.01,135.07,41675903
15-08-2023,140.05,141.2778,137.23,137.67,42781521
14-08-2023,138.3,140.59,137.75,140.57,47148699
11-08-2023,137.4,139.33,137,138.41,42905833
10-08-2023,139.075,140.41,137.49,138.56,58928402
09-08-2023,139.97,140.32,137.1,137.85,50017349
08-08-2023,140.62,140.84,138.42,139.94,51710497
07-08-2023,140.99,142.54,138.95,142.22,71213112
04-08-2023,141.06,143.63,139.32,139.57,153128470
03-08-2023,127.48,129.84,126.41,128.91,91163736
02-08-2023,130.154,130.23,126.82,128.21,51027614
01-08-2023,133.55,133.69,131.6199,131.69,42298925
31-07-2023,133.2,133.87,132.38,133.68,41901516
28-07-2023,129.69,133.01,129.33,132.21,46317381
27-07-2023,131,132.63,127.79,128.25,52610661
26-07-2023,126.51,129.08,126.11,128.15,53910087
25-07-2023,129.31,129.58,128.53,129.13,39236663
24-07-2023,130.305,131.66,128.35,128.8,45671535
21-07-2023,131.34,131.37,128.415,130,133307294
20-07-2023,134.07,134.7915,129.33,129.96,59820579
19-07-2023,133.39,135.99,132.53,135.36,54531037
18-07-2023,132.71,133.86,131.355,132.83,54969133
17-07-2023,134.56,135.62,133.21,133.56,48450198
14-07-2023,134.06,136.65,134.06,134.68,54487090
13-07-2023,134.04,134.67,132.71,134.3,61170883
12-07-2023,130.31,131.26,128.83,130.8,54022847
11-07-2023,127.75,129.77,127.35,128.78,49951460
10-07-2023,129.07,129.28,125.915,127.13,61889289
07-07-2023,128.59,130.97,128.1294,129.78,41992251
06-07-2023,128.25,128.73,127.37,128.36,40697848
05-07-2023,130.24,131.4,129.64,130.38,35895409
03-07-2023,130.82,131.85,130.065,130.22,28264785
30-06-2023,129.47,131.245,128.95,130.36,54350684
29-06-2023,128.77,129.26,127.255,127.9,40760959
28-06-2023,128.94,131.48,128.44,129.04,52149512
27-06-2023,128.63,130.085,127.55,129.18,46801008
26-06-2023,129.33,131.49,127.1,127.33,59989317
23-06-2023,129.11,130.84,128.28,129.33,71927776
22-06-2023,125.31,130.33,125.14,130.15,90354572
21-06-2023,125.64,126.73,123.85,124.83,52137670
20-06-2023,124.97,127.25,124.5,125.78,56930122
16-06-2023,127.71,127.9,125.3,125.49,84247104
15-06-2023,125.21,127.69,124.32,127.11,60458471
14-06-2023,126.7,126.95,124.12,126.42,52422463
13-06-2023,128.12,128.41,125.18,126.66,50564785
12-06-2023,124.02,126.78,123.53,126.57,51473376
09-06-2023,124.08,125.8,123.19,123.43,51396018
08-06-2023,123.01,125.625,122.2579,124.25,62159270
07-06-2023,127.01,127.365,120.63,121.23,95663275
06-06-2023,125.07,127.4,125,126.61,45695212
05-06-2023,123.36,125.8,123.03,125.3,47950128
02-06-2023,124.92,126.39,124.015,124.25,61264414
01-06-2023,120.69,123.49,119.93,122.77,54375131
31-05-2023,121.45,122.04,119.17,120.58,71769273
30-05-2023,122.37,122.92,119.855,121.66,64314808
26-05-2023,116.04,121.5,116.02,120.11,96779889
25-05-2023,116.63,116.87,114.31,115,66496681
24-05-2023,115.35,117.34,115.02,116.75,63487938
23-05-2023,114.27,117.14,113.78,114.99,67576262
22-05-2023,116.77,116.77,114.25,115.01,70741123
19-05-2023,118.16,118.31,115.7,116.25,55056307
18-05-2023,116.69,118.6,116.335,118.15,73174087
17-05-2023,114.89,115.83,114.22,115.5,65655177
16-05-2023,111.05,114.7899,111.05,113.4,71472908
15-05-2023,111.15,112.29,109.25,111.2,53011145
12-05-2023,112.16,112.64,109.3185,110.26,49852671
11-05-2023,111.03,113.28,110.49,112.18,74924841
10-05-2023,108.1,110.67,108.05,110.19,78627616
09-05-2023,105.48,106.79,105.1567,106.62,44089359
08-05-2023,105.04,106.095,104.7001,105.83,49430909
05-05-2023,104.27,105.76,103.55,105.655,56951744
04-05-2023,104.04,105.39,103.3117,104,45345523
03-05-2023,103.735,105.96,103.28,103.65,65051925
02-05-2023,101.47,103.9,101.15,103.63,73469350
01-05-2023,104.95,105.23,101.82,102.05,74728096
28-04-2023,107.73,109.48,104.33,105.45,130715946
27-04-2023,108.16,110.86,106.8,109.82,149961167
26-04-2023,105.04,106.62,104.1,104.98,71821215
25-04-2023,104.91,105.45,102.45,102.57,65026818
24-04-2023,107.655,109.23,105.07,106.21,69575610
21-04-2023,106.1,108.15,105.08,106.96,86774185
20-04-2023,103.53,105.25,103.21,103.81,57696866
19-04-2023,101.58,105.12,101.39,104.3,58398890
18-04-2023,103.95,104.2,101.52,102.3,39790518
17-04-2023,103.16,103.73,101.59,102.74,39791535
14-04-2023,102.07,103.2013,101.11,102.51,51450522
13-04-2023,98.95,102.57,98.71,102.4,67925138
12-04-2023,100.4,100.51,97.705,97.83,56735007
11-04-2023,100.8,101,99.01,99.92,60417847
10-04-2023,100.96,102.2,99.57,102.17,37261185
06-04-2023,100.75,102.3817,99.8008,102.06,43808020
05-04-2023,103.91,103.91,100.7506,101.1,45175393
04-04-2023,102.75,104.2,102.11,103.95,48662496
03-04-2023,102.3,103.29,101.43,102.41,41135733
31-03-2023,102.16,103.49,101.95,103.29,56750317
30-03-2023,101.55,103.04,101.01,102,53633398
29-03-2023,98.69,100.4218,98.56,100.25,49783279
28-03-2023,98.11,98.44,96.29,97.24,38720050
27-03-2023,99.07,99.34,97.08,98.04,46721296
24-03-2023,98.065,98.3,96.4,98.13,56144801
23-03-2023,100.43,101.06,97.62,98.71,57559310
22-03-2023,100.45,102.1,98.61,98.7,57475365
21-03-2023,98.14,100.845,98,100.61,58597275
20-03-2023,98.41,98.48,95.7,97.71,62388911
17-03-2023,99.79,100.66,97.455,98.95,87300242
16-03-2023,95.75,100.99,95.61,100.04,84558934
15-03-2023,93.22,96.67,93.07,96.2,70731792
14-03-2023,93.83,95.07,92.71,94.88,60912674
13-03-2023,89.97,94.02,88.12,92.43,72397053
10-03-2023,92.67,93.57,90.245,90.73,69827490
09-03-2023,93.68,96.21,92.18,92.25,56218705
08-03-2023,93.6,94.165,92.18,93.92,44899128
07-03-2023,94.06,95.09,92.78,93.55,49100668
06-03-2023,95.19,96.545,93.74,93.75,52112355
03-03-2023,92.74,94.94,92.66,94.9,55759609
02-03-2023,91.41,92.23,90.39,92.13,55574820
01-03-2023,93.87,94.68,91.59,92.17,52299524
28-02-2023,93.14,94.69,92.92,94.23,43959290
27-02-2023,94.28,94.78,93.14,93.76,47470321
24-02-2023,93.53,94.14,92.3186,93.5,57053812
23-02-2023,96.12,96.43,93.67,95.82,48466994
22-02-2023,95.1,97.01,94.8,95.79,59534094
21-02-2023,95.335,95.605,94.27,94.58,56580360
17-02-2023,97.8,97.94,95.65,97.2,60029405
16-02-2023,99.21,100.63,98.1,98.15,56339173
15-02-2023,99.09,101.17,98.45,101.16,48053879
14-02-2023,98.41,100.9207,97.52,99.7,56202898
13-02-2023,97.85,99.68,96.91,99.54,52841464
10-02-2023,97.56,98.8163,96.23,97.61,52740133
09-02-2023,101.32,101.78,97.57,98.24,64622489
08-02-2023,102.04,102.6699,98.775,100.05,75878304
07-02-2023,101.17,102.41,98.08,102.11,119501301
06-02-2023,102.925,103.9484,100.65,102.18,81945199
03-02-2023,105.26,108.78,102.52,103.39,144374828
02-02-2023,110.245,114,108.88,112.91,158154243
01-02-2023,102.53,106.24,101.24,105.15,80450121
31-01-2023,101.155,103.3484,101.14,103.13,66527253
30-01-2023,101.09,101.74,99.01,100.55,70691860
27-01-2023,99.53,103.485,99.53,102.24,87775614
26-01-2023,98.235,99.49,96.92,99.22,68523557
25-01-2023,92.56,97.24,91.52,97.18,94261570
24-01-2023,96.93,98.09,96,96.32,66929452
23-01-2023,97.56,97.78,95.86,97.52,76501103
20-01-2023,93.86,97.354,93.2025,97.25,67481539
19-01-2023,94.74,95.44,92.86,93.68,69002663
18-01-2023,97.25,99.32,95.38,95.46,79570370
17-01-2023,98.68,98.89,95.73,96.05,72755001
13-01-2023,94.18,98.37,94.12,98.12,85549432
12-01-2023,96.93,97.19,93.5,95.27,85254781
11-01-2023,90.93,95.26,90.93,95.09,103126183
10-01-2023,87.57,90.185,87.29,89.87,67756601
09-01-2023,87.46,89.48,87.08,87.36,65266056
06-01-2023,83.03,86.4,81.43,86.08,83303361
05-01-2023,85.33,85.42,83.07,83.12,67930825
04-01-2023,86.55,86.98,83.36,85.14,68885123
03-01-2023,85.46,86.96,84.205,85.82,76706040
